protein,ligand,model_id,energy,cx,cy,cz
AncMH_nat,2_3_BPG,29,-8.26,-0.19,-0.4806666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,30,-9.32,-0.24133333333333334,-0.498,-0.33066666666666666
AncMH_nat,2_3_BPG,31,-9.32,-0.224,-0.5186666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,32,-8.99,-0.204,-0.5146666666666666,-0.33066666666666666
AncMH_nat,2_3_BPG,33,-9.22,-0.21666666666666667,-0.5173333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,34,-9.2,-0.20866666666666667,-0.5246666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,35,-8.88,-0.21,-0.5033333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,36,-8.37,-0.16733333333333333,-0.5113333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,37,-9.37,-0.22933333333333333,-0.5153333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,38,-8.54,-0.18666666666666668,-0.5006666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,39,-9.31,-0.214,-0.526,-0.33066666666666666
AncMH_nat,2_3_BPG,40,-8.77,-0.18733333333333332,-0.516,-0.33066666666666666
AncMH_nat,2_3_BPG,41,-9.31,-0.22466666666666668,-0.5146666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,42,-9.23,-0.24733333333333335,-0.488,-0.33066666666666666
AncMH_nat,2_3_BPG,43,-9.0,-0.20666666666666667,-0.5133333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,44,-9.3,-0.24333333333333335,-0.498,-0.33066666666666666
AncMH_nat,2_3_BPG,45,-8.97,-0.22133333333333333,-0.494,-0.33066666666666666
AncMH_nat,2_3_BPG,46,-9.37,-0.22466666666666668,-0.5173333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,47,-9.31,-0.2306666666666667,-0.5093333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,48,-8.93,-0.20666666666666667,-0.5086666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,49,-8.91,-0.21066666666666667,-0.5026666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,50,-8.88,-0.24466666666666667,-0.4673333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,51,-8.7,-0.18666666666666668,-0.5126666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,52,-9.35,-0.22266666666666668,-0.5193333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,53,-8.48,-0.18466666666666667,-0.49933333333333335,-0.33066666666666666
AncMH_nat,2_3_BPG,54,-9.42,-0.23,-0.516,-0.33066666666666666
AncMH_nat,2_3_BPG,55,-8.26,-0.146,-0.5233333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,56,-8.72,-0.18266666666666667,-0.5173333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,57,-8.56,-0.18333333333333332,-0.506,-0.33066666666666666
AncMH_nat,2_3_BPG,58,-9.34,-0.24733333333333335,-0.496,-0.33066666666666666
AncMH_nat,2_3_BPG,59,-8.23,-0.16333333333333333,-0.506,-0.33066666666666666
AncMH_nat,2_3_BPG,60,-9.22,-0.23466666666666666,-0.5,-0.33066666666666666
AncMH_nat,2_3_BPG,61,-9.07,-0.24066666666666667,-0.48533333333333334,-0.33066666666666666
AncMH_nat,2_3_BPG,62,-8.3,-0.134,-0.5386666666666666,-0.33066666666666666
AncMH_nat,2_3_BPG,63,-8.88,-0.17266666666666666,-0.5393333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,64,-8.75,-0.21,-0.4933333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,65,-8.86,-0.198,-0.5126666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,66,-9.31,-0.23333333333333334,-0.506,-0.33066666666666666
AncMH_nat,2_3_BPG,67,-8.4,-0.15466666666666667,-0.5233333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,68,-8.67,-0.148,-0.5473333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,69,-8.59,-0.17533333333333334,-0.5153333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,70,-8.95,-0.22333333333333333,-0.492,-0.33066666666666666
AncMH_nat,2_3_BPG,71,-8.54,-0.13666666666666666,-0.5513333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,72,-8.85,-0.20133333333333334,-0.5093333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,73,-9.36,-0.24533333333333332,-0.4993333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,74,-8.8,-0.13666666666666666,-0.5693333333333334,-0.33066666666666666
AncMH_nat,2_3_BPG,75,-8.75,-0.19133333333333333,-0.5113333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,76,-9.39,-0.23266666666666666,-0.514,-0.33066666666666666
AncMH_nat,2_3_BPG,77,-8.43,-0.16733333333333333,-0.516,-0.33066666666666666
AncMH_nat,2_3_BPG,78,-9.1,-0.22133333333333333,-0.5053333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,79,-8.88,-0.138,-0.574,-0.33066666666666666
AncMH_nat,2_3_BPG,80,-9.0,-0.20466666666666666,-0.5133333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,81,-9.19,-0.23933333333333334,-0.49266666666666664,-0.33066666666666666
AncMH_nat,2_3_BPG,82,-9.25,-0.24466666666666667,-0.49066666666666664,-0.33066666666666666
AncMH_nat,2_3_BPG,83,-8.39,-0.164,-0.514,-0.33066666666666666
AncMH_nat,2_3_BPG,84,-8.61,-0.18466666666666667,-0.5086666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,85,-8.57,-0.19133333333333333,-0.49866666666666665,-0.33066666666666666
AncMH_nat,2_3_BPG,86,-8.97,-0.20533333333333334,-0.5133333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,87,-9.07,-0.192,-0.5333333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,88,-9.14,-0.248,-0.48133333333333334,-0.33066666666666666
AncMH_nat,2_3_BPG,89,-8.66,-0.19733333333333333,-0.49933333333333335,-0.33066666666666666
AncMH_nat,2_3_BPG,90,-9.22,-0.22066666666666668,-0.514,-0.33066666666666666
AncMH_nat,2_3_BPG,91,-8.91,-0.22066666666666668,-0.492,-0.33066666666666666
AncMH_nat,2_3_BPG,92,-9.27,-0.24933333333333332,-0.48866666666666664,-0.33066666666666666
AncMH_nat,2_3_BPG,93,-8.83,-0.19133333333333333,-0.5153333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,94,-9.0,-0.18933333333333333,-0.5286666666666666,-0.33066666666666666
AncMH_nat,2_3_BPG,95,-8.75,-0.17733333333333334,-0.5273333333333333,-0.33066666666666666
AncMH_nat,2_3_BPG,96,-9.47,-0.24266666666666667,-0.5086666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,97,-8.37,-0.15466666666666667,-0.522,-0.33066666666666666
AncMH_nat,2_3_BPG,98,-9.26,-0.222,-0.514,-0.33066666666666666
AncMH_nat,2_3_BPG,99,-9.37,-0.22933333333333333,-0.5126666666666667,-0.33066666666666666
AncMH_nat,2_3_BPG,100,-9.32,-0.22133333333333333,-0.5206666666666667,-0.33066666666666666
AncMH_nat,heme,1,-4.64,-0.15166666666666667,-0.00648148148148148,-3.7037037037035065e-05
AncMH_nat,heme,2,-3.74,-0.12722222222222224,-0.013148148148148148,-3.7037037037035065e-05
AncMH_nat,heme,3,-4.93,-0.15666666666666668,-0.005925925925925926,-3.7037037037035065e-05
AncMH_nat,heme,4,-4.55,-0.14185185185185184,-0.014074074074074074,-3.7037037037035065e-05
AncMH_nat,heme,5,-2.93,-0.11944444444444445,-0.007037037037037039,-3.7037037037035065e-05
AncMH_nat,heme,6,-4.32,-0.1474074074074074,-0.0044444444444444444,-3.7037037037035065e-05
AncMH_nat,heme,7,-3.65,-0.13092592592592592,-0.007962962962962963,-3.7037037037035065e-05
AncMH_nat,heme,8,-5.15,-0.1448148148148148,-0.022592592592592595,-3.7037037037035065e-05
AncMH_nat,heme,9,-3.69,-0.13166666666666665,-0.008703703703703703,-3.7037037037035065e-05
AncMH_nat,heme,10,-4.82,-0.1527777777777778,-0.00814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,11,-5.21,-0.1524074074074074,-0.01611111111111111,-3.7037037037035065e-05
AncMH_nat,heme,12,-4.51,-0.1514814814814815,-0.0044444444444444444,-3.7037037037035065e-05
AncMH_nat,heme,13,-3.65,-0.13685185185185186,-0.0027777777777777783,-3.7037037037035065e-05
AncMH_nat,heme,14,-6.13,-0.17777777777777778,-0.007222222222222222,-3.7037037037035065e-05
AncMH_nat,heme,15,-5.17,-0.14814814814814814,-0.020925925925925924,-3.7037037037035065e-05
AncMH_nat,heme,16,-5.22,-0.16592592592592592,-0.0024074074074074067,-3.7037037037035065e-05
AncMH_nat,heme,17,-6.12,-0.17444444444444446,-0.010555555555555558,-3.7037037037035065e-05
AncMH_nat,heme,18,-3.69,-0.13314814814814815,-0.00814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,19,-5.69,-0.16648148148148148,-0.009629629629629629,-3.7037037037035065e-05
AncMH_nat,heme,20,-3.13,-0.1275925925925926,-0.002962962962962962,-3.7037037037035065e-05
AncMH_nat,heme,21,-5.97,-0.16518518518518518,-0.01648148148148148,-3.7037037037035065e-05
AncMH_nat,heme,22,-2.87,-0.12537037037037038,-0.00037037037037037073,-3.7037037037035065e-05
AncMH_nat,heme,23,-4.73,-0.14222222222222222,-0.017037037037037038,-3.7037037037035065e-05
AncMH_nat,heme,24,-4.69,-0.15648148148148147,-0.0027777777777777775,-3.7037037037035065e-05
AncMH_nat,heme,25,-3.13,-0.12537037037037038,-0.00425925925925926,-3.7037037037035065e-05
AncMH_nat,heme,26,-5.57,-0.16055555555555556,-0.01388888888888889,-3.7037037037035065e-05
AncMH_nat,heme,27,-3.44,-0.1322222222222222,-0.0035185185185185185,-3.7037037037035065e-05
AncMH_nat,heme,28,-3.19,-0.12962962962962962,-0.0003703703703703705,-3.7037037037035065e-05
AncMH_nat,heme,29,-5.86,-0.16666666666666666,-0.013703703703703704,-3.7037037037035065e-05
AncMH_nat,heme,30,-4.61,-0.15648148148148147,-0.0009259259259259264,-3.7037037037035065e-05
AncMH_nat,heme,31,-4.64,-0.15537037037037038,-0.0024074074074074076,-3.7037037037035065e-05
AncMH_nat,heme,32,-4.57,-0.14277777777777778,-0.013148148148148148,-3.7037037037035065e-05
AncMH_nat,heme,33,-5.33,-0.16240740740740742,-0.007962962962962963,-3.7037037037035065e-05
AncMH_nat,heme,34,-5.54,-0.15851851851851853,-0.015555555555555555,-3.7037037037035065e-05
AncMH_nat,heme,35,-3.04,-0.12277777777777778,-0.004814814814814814,-3.7037037037035065e-05
AncMH_nat,heme,36,-3.61,-0.13203703703703704,-0.007407407407407408,-3.7037037037035065e-05
AncMH_nat,heme,37,-3.05,-0.125,-0.002222222222222222,-3.7037037037035065e-05
AncMH_nat,heme,38,-3.49,-0.12555555555555556,-0.010555555555555556,-3.7037037037035065e-05
AncMH_nat,heme,39,-6.1,-0.16240740740740742,-0.021666666666666667,-3.7037037037035065e-05
AncMH_nat,heme,40,-4.88,-0.15444444444444444,-0.006851851851851851,-3.7037037037035065e-05
AncMH_nat,heme,41,-6.35,-0.17148148148148148,-0.018333333333333333,-3.7037037037035065e-05
AncMH_nat,heme,42,-6.53,-0.18259259259259258,-0.010185185185185186,-3.7037037037035065e-05
AncMH_nat,heme,43,-3.84,-0.12777777777777777,-0.01574074074074074,-3.7037037037035065e-05
AncMH_nat,heme,44,-4.3,-0.1438888888888889,-0.007962962962962965,-3.7037037037035065e-05
AncMH_nat,heme,45,-3.27,-0.12185185185185185,-0.01,-3.7037037037035065e-05
AncMH_nat,heme,46,-5.89,-0.16166666666666668,-0.018518518518518517,-3.7037037037035065e-05
AncMH_nat,heme,47,-3.8,-0.1348148148148148,-0.006296296296296297,-3.7037037037035065e-05
AncMH_nat,heme,48,-5.25,-0.16777777777777778,-0.0018518518518518521,-3.7037037037035065e-05
AncMH_nat,heme,49,-4.1,-0.13870370370370372,-0.010555555555555556,-3.7037037037035065e-05
AncMH_nat,heme,50,-5.97,-0.1751851851851852,-0.007777777777777778,-3.7037037037035065e-05
AncMH_nat,heme,51,-5.03,-0.14703703703703705,-0.01814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,52,-3.89,-0.13611111111111113,-0.00814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,53,-5.74,-0.15962962962962962,-0.01814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,54,-5.52,-0.15333333333333335,-0.02037037037037037,-3.7037037037035065e-05
AncMH_nat,heme,55,-5.52,-0.15425925925925926,-0.019444444444444445,-3.7037037037035065e-05
AncMH_nat,heme,56,-4.44,-0.1464814814814815,-0.007222222222222222,-3.7037037037035065e-05
AncMH_nat,heme,57,-4.3,-0.14407407407407408,-0.006666666666666667,-3.7037037037035065e-05
AncMH_nat,heme,58,-4.65,-0.14574074074074075,-0.011851851851851853,-3.7037037037035065e-05
AncMH_nat,heme,59,-3.82,-0.13203703703703704,-0.010185185185185184,-3.7037037037035065e-05
AncMH_nat,heme,60,-5.33,-0.16277777777777777,-0.00814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,61,-6.08,-0.17925925925925926,-0.004814814814814815,-3.7037037037035065e-05
AncMH_nat,heme,62,-5.37,-0.16425925925925927,-0.006481481481481482,-3.7037037037035065e-05
AncMH_nat,heme,63,-6.9,-0.18592592592592594,-0.014074074074074074,-3.7037037037035065e-05
AncMH_nat,heme,64,-3.61,-0.1303703703703704,-0.008703703703703703,-3.7037037037035065e-05
AncMH_nat,heme,65,-4.29,-0.14074074074074075,-0.010740740740740742,-3.7037037037035065e-05
AncMH_nat,heme,66,-3.11,-0.12907407407407406,-0.0007407407407407407,-3.7037037037035065e-05
AncMH_nat,heme,67,-4.44,-0.13907407407407407,-0.015555555555555557,-3.7037037037035065e-05
AncMH_nat,heme,68,-3.91,-0.1424074074074074,-0.002037037037037037,-3.7037037037035065e-05
AncMH_nat,heme,69,-6.16,-0.17,-0.0162962962962963,-3.7037037037035065e-05
AncMH_nat,heme,70,-3.43,-0.13111111111111112,-0.004074074074074074,-3.7037037037035065e-05
AncMH_nat,heme,71,-4.2,-0.1425925925925926,-0.005740740740740741,-3.7037037037035065e-05
AncMH_nat,heme,72,-3.48,-0.1325925925925926,-0.004444444444444445,-3.7037037037035065e-05
AncMH_nat,heme,73,-3.44,-0.12962962962962962,-0.006296296296296296,-3.7037037037035065e-05
AncMH_nat,heme,74,-2.86,-0.12240740740740741,-0.0018518518518518521,-3.7037037037035065e-05
AncMH_nat,heme,75,-4.05,-0.14055555555555554,-0.006296296296296296,-3.7037037037035065e-05
AncMH_nat,heme,76,-3.74,-0.13666666666666666,-0.004259259259259258,-3.7037037037035065e-05
AncMH_nat,heme,77,-5.34,-0.16462962962962963,-0.0059259259259259265,-3.7037037037035065e-05
AncMH_nat,heme,78,-3.34,-0.13537037037037036,0.0012962962962962963,-3.7037037037035065e-05
AncMH_nat,heme,79,-3.22,-0.11907407407407408,-0.012222222222222221,-3.7037037037035065e-05
AncMH_nat,heme,80,-4.62,-0.14685185185185184,-0.01037037037037037,-3.7037037037035065e-05
AncMH_nat,heme,81,-2.65,-0.12185185185185185,0.0011111111111111105,-3.7037037037035065e-05
AncMH_nat,heme,82,-1.96,-0.1075925925925926,-0.0005555555555555561,-3.7037037037035065e-05
AncMH_nat,heme,83,-6.09,-0.15611111111111112,-0.028333333333333335,-3.7037037037035065e-05
AncMH_nat,heme,84,-4.47,-0.15314814814814814,-0.0009259259259259256,-3.7037037037035065e-05
AncMH_nat,heme,85,-5.01,-0.1514814814814815,-0.013518518518518518,-3.7037037037035065e-05
AncMH_nat,heme,86,-5.11,-0.15814814814814815,-0.008148148148148147,-3.7037037037035065e-05
AncMH_nat,heme,87,-3.62,-0.1238888888888889,-0.01537037037037037,-3.7037037037035065e-05
AncMH_nat,heme,88,-6.23,-0.1725925925925926,-0.013703703703703702,-3.7037037037035065e-05
AncMH_nat,heme,89,-3.37,-0.1312962962962963,-0.0012962962962962967,-3.7037037037035065e-05
AncMH_nat,heme,90,-6.03,-0.17037037037037037,-0.01296296296296296,-3.7037037037035065e-05
AncMH_nat,heme,91,-5.0,-0.16203703703703703,-0.0025925925925925917,-3.7037037037035065e-05
AncMH_nat,heme,92,-3.73,-0.1374074074074074,-0.0035185185185185185,-3.7037037037035065e-05
AncMH_nat,heme,93,-6.72,-0.17462962962962963,-0.0212962962962963,-3.7037037037035065e-05
AncMH_nat,heme,94,-4.11,-0.1412962962962963,-0.007222222222222222,-3.7037037037035065e-05
AncMH_nat,heme,95,-3.89,-0.1322222222222222,-0.012037037037037039,-3.7037037037035065e-05
AncMH_nat,heme,96,-5.66,-0.17148148148148148,-0.004629629629629629,-3.7037037037035065e-05
AncMH_nat,heme,97,-6.03,-0.165,-0.018333333333333333,-3.7037037037035065e-05
AncMH_nat,heme,98,-5.44,-0.16870370370370372,-0.003518518518518519,-3.7037037037035065e-05
AncMH_nat,heme,99,-3.78,-0.13518518518518519,-0.00648148148148148,-3.7037037037035065e-05
AncMH_nat,heme,100,-2.73,-0.11648148148148148,-0.0062962962962962955,-3.7037037037035065e-05
AncMH_nat,heme_Co,1,-5.22,-0.13833333333333334,-0.04479166666666667,-0.04170833333333333
AncMH_nat,heme_Co,2,-4.57,-0.13125,-0.03895833333333334,-0.04170833333333333
AncMH_nat,heme_Co,3,-2.98,-0.14395833333333333,0.007291666666666667,-0.04170833333333333
AncMH_nat,heme_Co,4,-2.73,-0.08895833333333333,-0.0425,-0.04170833333333333
AncMH_nat,heme_Co,5,-3.82,-0.13416666666666666,-0.02,-0.04170833333333333
AncMH_nat,heme_Co,6,-6.05,-0.13916666666666666,-0.06145833333333334,-0.04170833333333333
AncMH_nat,heme_Co,7,-4.11,-0.11395833333333334,-0.04708333333333333,-0.04170833333333333
AncMH_nat,heme_Co,8,-4.08,-0.11104166666666666,-0.04833333333333333,-0.04170833333333333
AncMH_nat,heme_Co,9,-6.31,-0.15229166666666666,-0.05375,-0.04170833333333333
AncMH_nat,heme_Co,10,-6.38,-0.15020833333333333,-0.058124999999999996,-0.04170833333333333
AncMH_nat,heme_Co,11,-6.27,-0.146875,-0.057708333333333334,-0.04170833333333333
AncMH_nat,heme_Co,12,-7.57,-0.21354166666666666,-0.018958333333333334,-0.04170833333333333
AncMH_nat,heme_Co,13,-4.46,-0.13666666666666666,-0.031041666666666665,-0.04170833333333333
AncMH_nat,heme_Co,14,-6.42,-0.1675,-0.042083333333333334,-0.04170833333333333
AncMH_nat,heme_Co,15,-5.67,-0.12645833333333334,-0.06625,-0.04170833333333333
AncMH_nat,heme_Co,16,-5.13,-0.15583333333333332,-0.025625,-0.04170833333333333
AncMH_nat,heme_Co,17,-5.71,-0.13416666666666666,-0.059166666666666666,-0.04170833333333333
AncMH_nat,heme_Co,18,-4.79,-0.08916666666666667,-0.085625,-0.04170833333333333
AncMH_nat,heme_Co,19,-5.49,-0.106875,-0.083125,-0.04170833333333333
AncMH_nat,heme_Co,20,-5.22,-0.12333333333333334,-0.05979166666666667,-0.04170833333333333
AncMH_nat,heme_Co,21,-5.3,-0.145,-0.04020833333333334,-0.04170833333333333
AncMH_nat,heme_Co,22,-6.52,-0.14520833333333333,-0.06541666666666666,-0.04170833333333333
AncMH_nat,heme_Co,23,-5.31,-0.10020833333333333,-0.08458333333333333,-0.04170833333333333
AncMH_nat,heme_Co,24,-6.36,-0.14208333333333334,-0.06541666666666666,-0.04170833333333333
AncMH_nat,heme_Co,25,-3.44,-0.116875,-0.02916666666666667,-0.04170833333333333
AncMH_nat,heme_Co,26,-8.93,-0.19104166666666667,-0.069375,-0.04170833333333333
AncMH_nat,heme_Co,27,-8.83,-0.18145833333333333,-0.07666666666666666,-0.04170833333333333
AncMH_nat,heme_Co,28,-8.72,-0.205,-0.051666666666666666,-0.04170833333333333
AncMH_nat,heme_Co,29,-5.34,-0.100625,-0.084375,-0.04170833333333333
AncMH_nat,heme_Co,30,-4.58,-0.13229166666666667,-0.03791666666666667,-0.04170833333333333
AncMH_nat,heme_Co,31,-5.52,-0.149375,-0.03979166666666667,-0.04170833333333333
AncMH_nat,heme_Co,32,-5.95,-0.12979166666666667,-0.06791666666666667,-0.04170833333333333
AncMH_nat,heme_Co,33,-7.78,-0.21,-0.02625,-0.04170833333333333
AncMH_nat,heme_Co,34,-5.6,-0.144375,-0.04666666666666667,-0.04170833333333333
AncMH_nat,heme_Co,35,-5.82,-0.13104166666666667,-0.06520833333333334,-0.04170833333333333
AncMH_nat,heme_Co,36,-4.53,-0.13791666666666666,-0.030416666666666668,-0.04170833333333333
AncMH_nat,heme_Co,37,-8.26,-0.18270833333333333,-0.064375,-0.04170833333333333
AncMH_nat,heme_Co,38,-3.21,-0.103125,-0.03916666666666666,-0.04170833333333333
AncMH_nat,heme_Co,39,-6.2,-0.13770833333333335,-0.06666666666666667,-0.04170833333333333
AncMH_nat,heme_Co,40,-4.66,-0.13375,-0.039375,-0.04170833333333333
AncMH_nat,heme_Co,41,-5.62,-0.128125,-0.06395833333333334,-0.04170833333333333
AncMH_nat,heme_Co,42,-3.64,-0.121875,-0.028749999999999998,-0.04170833333333333
AncMH_nat,heme_Co,43,-4.4,-0.09270833333333334,-0.073125,-0.04170833333333333
AncMH_nat,heme_Co,44,-6.6,-0.164375,-0.04875,-0.04170833333333333
AncMH_nat,heme_Co,45,-5.8,-0.13291666666666668,-0.06333333333333332,-0.04170833333333333
AncMH_nat,heme_Co,46,-3.24,-0.15145833333333333,0.009583333333333333,-0.04170833333333333
AncMH_nat,heme_Co,47,-6.07,-0.13395833333333335,-0.06729166666666667,-0.04170833333333333
AncMH_nat,heme_Co,48,-5.18,-0.11166666666666666,-0.070625,-0.04170833333333333
AncMH_nat,heme_Co,49,-2.87,-0.11833333333333333,-0.016458333333333335,-0.04170833333333333
AncMH_nat,heme_Co,50,-6.8,-0.155,-0.06166666666666667,-0.04170833333333333
AncMH_nat,heme_Co,51,-3.35,-0.12166666666666667,-0.02375,-0.04170833333333333
AncMH_nat,heme_Co,52,-4.48,-0.12895833333333334,-0.03875,-0.04170833333333333
AncMH_nat,heme_Co,53,-2.86,-0.13270833333333334,-0.0016666666666666668,-0.04170833333333333
AncMH_nat,heme_Co,54,-5.75,-0.14229166666666668,-0.05270833333333333,-0.04170833333333333
AncMH_nat,heme_Co,55,-6.02,-0.14645833333333333,-0.05395833333333333,-0.04170833333333333
AncMH_nat,heme_Co,56,-5.92,-0.135,-0.06229166666666667,-0.04170833333333333
AncMH_nat,heme_Co,57,-5.86,-0.14729166666666668,-0.04958333333333333,-0.04170833333333333
AncMH_nat,heme_Co,58,-4.15,-0.13083333333333333,-0.03125,-0.04170833333333333
AncMH_nat,heme_Co,59,-5.7,-0.11708333333333333,-0.07583333333333334,-0.04170833333333333
AncMH_nat,heme_Co,60,-3.01,-0.14479166666666668,0.007083333333333333,-0.04170833333333333
AncMH_nat,heme_Co,61,-5.36,-0.119375,-0.06604166666666667,-0.04170833333333333
AncMH_nat,heme_Co,62,-5.41,-0.12166666666666666,-0.06625,-0.04170833333333333
AncMH_nat,heme_Co,63,-3.6,-0.15833333333333333,0.008541666666666666,-0.04170833333333333
AncMH_nat,heme_Co,64,-4.22,-0.12583333333333332,-0.03666666666666667,-0.04170833333333333
AncMH_nat,heme_Co,65,-5.45,-0.12583333333333332,-0.0625,-0.04170833333333333
AncMH_nat,heme_Co,66,-4.9,-0.1375,-0.038125,-0.04170833333333333
AncMH_nat,heme_Co,67,-4.45,-0.1225,-0.045208333333333336,-0.04170833333333333
AncMH_nat,heme_Co,68,-5.69,-0.145625,-0.048125,-0.04170833333333333
AncMH_nat,heme_Co,69,-5.86,-0.15229166666666666,-0.045000000000000005,-0.04170833333333333
AncMH_nat,heme_Co,70,-4.87,-0.09895833333333333,-0.07645833333333334,-0.04170833333333333
AncMH_nat,heme_Co,71,-4.38,-0.11395833333333334,-0.05270833333333333,-0.04170833333333333
AncMH_nat,heme_Co,72,-3.81,-0.12291666666666667,-0.030833333333333334,-0.04170833333333333
AncMH_nat,heme_Co,73,-5.74,-0.14520833333333333,-0.04958333333333333,-0.04170833333333333
AncMH_nat,heme_Co,74,-6.0,-0.134375,-0.06479166666666666,-0.04170833333333333
AncMH_nat,heme_Co,75,-3.73,-0.15104166666666666,-0.001875,-0.04170833333333333
AncMH_nat,heme_Co,76,-6.24,-0.14041666666666666,-0.064375,-0.04170833333333333
AncMH_nat,heme_Co,77,-5.46,-0.12770833333333334,-0.06145833333333333,-0.04170833333333333
AncMH_nat,heme_Co,78,-3.71,-0.10375,-0.048124999999999994,-0.04170833333333333
AncMH_nat,heme_Co,79,-5.01,-0.12020833333333333,-0.058333333333333334,-0.04170833333333333
AncMH_nat,heme_Co,80,-2.24,-0.12833333333333333,0.006666666666666667,-0.04170833333333333
AncMH_nat,heme_Co,81,-5.4,-0.12625,-0.06083333333333333,-0.04170833333333333
AncMH_nat,heme_Co,82,-4.08,-0.11854166666666667,-0.04020833333333333,-0.04170833333333333
AncMH_nat,heme_Co,83,-4.69,-0.10645833333333334,-0.065625,-0.04170833333333333
AncMH_nat,heme_Co,84,-3.18,-0.11270833333333334,-0.026874999999999996,-0.04170833333333333
AncMH_nat,heme_Co,85,-2.6,-0.13583333333333333,0.006458333333333333,-0.04170833333333333
AncMH_nat,heme_Co,86,-6.55,-0.13125,-0.08020833333333334,-0.04170833333333333
AncMH_nat,heme_Co,87,-5.44,-0.1425,-0.04520833333333333,-0.04170833333333333
AncMH_nat,heme_Co,88,-6.2,-0.14291666666666666,-0.06041666666666667,-0.04170833333333333
AncMH_nat,heme_Co,89,-4.94,-0.12125,-0.056666666666666664,-0.04170833333333333
AncMH_nat,heme_Co,90,-5.65,-0.14291666666666666,-0.04895833333333333,-0.04170833333333333
AncMH_nat,heme_Co,91,-4.4,-0.09604166666666666,-0.07145833333333333,-0.04170833333333333
AncMH_nat,heme_Co,92,-4.45,-0.11416666666666667,-0.05333333333333333,-0.04170833333333333
AncMH_nat,heme_Co,93,-5.98,-0.138125,-0.06041666666666666,-0.04170833333333333
AncMH_nat,heme_Co,94,-5.98,-0.12895833333333334,-0.06958333333333333,-0.04170833333333333
AncMH_nat,heme_Co,95,-3.31,-0.08895833333333333,-0.05479166666666666,-0.04170833333333333
AncMH_nat,heme_Co,96,-6.07,-0.139375,-0.060833333333333336,-0.04170833333333333
AncMH_nat,heme_Co,97,-5.09,-0.11708333333333333,-0.06375,-0.04170833333333333
AncMH_nat,heme_Co,98,-5.37,-0.12354166666666667,-0.06270833333333334,-0.04170833333333333
AncMH_nat,heme_Co,99,-4.33,-0.100625,-0.064375,-0.04170833333333333
AncMH_nat,heme_Co,100,-4.39,-0.11166666666666666,-0.055,-0.04170833333333333
AncMH_nat,heme_Fe,1,-10.83,-0.22955555555555557,-0.07622222222222222,-0.04448888888888889
AncMH_nat,heme_Fe,2,-10.26,-0.21666666666666667,-0.07844444444444444,-0.04448888888888889
AncMH_nat,heme_Fe,3,-9.74,-0.21466666666666667,-0.06822222222222223,-0.04448888888888889
AncMH_nat,heme_Fe,4,-12.03,-0.2637777777777778,-0.06822222222222223,-0.04448888888888889
AncMH_nat,heme_Fe,5,-10.92,-0.23577777777777778,-0.07444444444444444,-0.04448888888888889
AncMH_nat,heme_Fe,6,-9.44,-0.2771111111111111,0.0017777777777777779,-0.04448888888888889
AncMH_nat,heme_Fe,7,-10.81,-0.22844444444444445,-0.07733333333333334,-0.04448888888888889
